BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'18.1.1.5.4'	'Protein modification.glycosylation.N-linked glycosylation.oligosaccharyl transferase (OST) complex.component *(OST4)'	''	''	
'18.1.1.5.5'	'Protein modification.glycosylation.N-linked glycosylation.oligosaccharyl transferase (OST) complex.component *(DGL1)'	''	''	
'18.1.1.5.6'	'Protein modification.glycosylation.N-linked glycosylation.oligosaccharyl transferase (OST) complex.component *(HAP6)'	''	''	
'18.1.1.5.7'	'Protein modification.glycosylation.N-linked glycosylation.oligosaccharyl transferase (OST) complex.component *(STT3)'	''	''	
'18.1.1.6'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation'	''	''	
'18.1.1.6.1'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-I glucosidase I'	''	''	
'18.1.1.6.2'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-II glucosidase II heterodimer'	''	''	
'18.1.1.6.2.1'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-II glucosidase II heterodimer.subunit alpha'	''	''	
'18.1.1.6.2.2'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-II glucosidase II heterodimer.subunit beta'	''	''	
'18.1.1.6.3'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-I alpha-mannosidase I'	''	''	
'18.1.1.6.4'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.class-II alpha-mannosidase II'	''	''	
'18.1.1.6.5'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.N-acetylglucosamine transferase *(GnT-I)'	''	''	
'18.1.1.6.6'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.N-acetylglucosaminyltransferase *(GnT-II)'	''	''	
'18.1.1.6.7'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.beta-1,2-xylosyltransferase'	''	''	
'18.1.1.6.8'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.alpha-1,3-fucosyltransferase'	''	''	
'18.1.1.6.9'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.beta-1,3-galactosyltransferase'	''	''	
'18.1.1.6.10'	'Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.alpha-1,4-fucosyltransferase'	''	''	
'18.1.1.7'	'Protein modification.glycosylation.N-linked glycosylation.paucimannosidic N-glycan formation'	''	''	
'18.1.1.7.1'	'Protein modification.glycosylation.N-linked glycosylation.paucimannosidic N-glycan formation.beta-N-acetylhexosaminidase *(HEXO)'	''	''	
'18.1.2'	'Protein modification.glycosylation.O-linked glycosylation'	''	''	
'18.1.2.1'	'Protein modification.glycosylation.O-linked glycosylation.hydroxyproline O-linked glycosylation'	''	''	
'18.1.2.1.1'	'Protein modification.glycosylation.O-linked glycosylation.hydroxyproline O-linked glycosylation.hydroxyproline-O-arabinosyltransferase *(HPAT)'	''	''	
'18.1.2.1.2'	'Protein modification.glycosylation.O-linked glycosylation.hydroxyproline O-linked glycosylation.hydroxyproline-O-galactosyltransferase *(HPGT)'	''	''	
'18.1.2.1.3'	'Protein modification.glycosylation.O-linked glycosylation.hydroxyproline O-linked glycosylation.hydroxyproline-O-galactosyltransferase *(GALT)'	''	''	
'18.1.2.2'	'Protein modification.glycosylation.O-linked glycosylation.serine/threonine O-linked glycosylation'	''	''	
'18.1.2.2.1'	'Protein modification.glycosylation.O-linked glycosylation.serine/threonine O-linked glycosylation.O-fucosyltransferase *(SPY)'	''	''	
'18.1.2.2.2'	'Protein modification.glycosylation.O-linked glycosylation.serine/threonine O-linked glycosylation.N-acetylglucosamine transferase *(SEC)'	''	''	
'18.1.2.2.3'	'Protein modification.glycosylation.O-linked glycosylation.serine/threonine O-linked glycosylation.O-fucosyltransferase *(OFT1)'	''	''	
'18.1.2.2.4'	'Protein modification.glycosylation.O-linked glycosylation.serine/threonine O-linked glycosylation.serine alpha-1,3-galactosyltransferase *(SGT1)'	''	''	
'18.1.3'	'Protein modification.glycosylation.C-linked glycosylation'	''	''	
'18.1.3.1'	'Protein modification.glycosylation.C-linked glycosylation.C-glucosyltransferase *(CGT)'	''	''	
'18.2'	'Protein modification.acetylation'	''	''	
'18.2.1'	'Protein modification.acetylation.NatA/NatE N-terminal acetylase complexes'	''	''	
'18.2.1.1'	'Protein modification.acetylation.NatA/NatE N-terminal acetylase complexes.NatA catalytic component *(NAA10)'	''	''	
'18.2.1.2'	'Protein modification.acetylation.NatA/NatE N-terminal acetylase complexes.NatE catalytic component *(NAA50)'	''	''	
'18.2.1.3'	'Protein modification.acetylation.NatA/NatE N-terminal acetylase complexes.shared auxiliary component *(NAA15)'	''	''	
'18.2.1.4'	'Protein modification.acetylation.NatA/NatE N-terminal acetylase complexes.shared regulatory component *(HYPK)'	''	''	
'18.2.2'	'Protein modification.acetylation.NatB N-terminal acetylase complex'	''	''	
'18.2.2.1'	'Protein modification.acetylation.NatB N-terminal acetylase complex.catalytic component *(NAA20)'	''	''	
'18.2.2.2'	'Protein modification.acetylation.NatB N-terminal acetylase complex.auxiliary component *(NAA25)'	''	''	
'18.2.3'	'Protein modification.acetylation.NatC N-terminal acetylase complex'	''	''	
'18.2.3.1'	'Protein modification.acetylation.NatC N-terminal acetylase complex.catalytic component *(NAA30)'	''	''	
'18.2.3.2'	'Protein modification.acetylation.NatC N-terminal acetylase complex.auxiliary component *(NAA35)'	''	''	
'18.2.3.3'	'Protein modification.acetylation.NatC N-terminal acetylase complex.auxiliary component *(NAA38)'	''	''	
'18.2.4'	'Protein modification.acetylation.N-terminal acetylase *(NatD)'	''	''	
'18.2.5'	'Protein modification.acetylation.N-terminal acetylase *(NatF/NAA60)'	''	''	
'18.2.6'	'Protein modification.acetylation.N-terminal acetylase *(NatG/NAA70)'	''	''	
'18.2.7'	'Protein modification.acetylation.protein deacetylase *(TIPSY)'	''	''	
'18.3'	'Protein modification.lipidation'	''	''	
'18.3.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition'	''	''	
'18.3.1.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly'	''	''	
'18.3.1.1.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex'	''	''	
'18.3.1.1.1.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-A)'	''	''	
'18.3.1.1.1.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-C)'	''	''	
'18.3.1.1.1.3'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-H)'	''	''	
'18.3.1.1.1.4'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-P)'	''	''	
'18.3.1.1.1.5'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-Q)'	''	''	
'18.3.1.1.1.6'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.GPI N-acetylglucosamine transferase complex.component *(PIG-Y)'	''	''	
'18.3.1.1.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase *(PIG-L)'	''	''	
'18.3.1.1.3'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.mannosyltransferase-I complex'	''	''	
'18.3.1.1.3.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.mannosyltransferase-I complex.alpha-1,4-mannosyltransferase component *(PIG-M)'	''	''	
'18.3.1.1.3.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.mannosyltransferase-I complex.stabilizing component *(PIG-X)'	''	''	
'18.3.1.1.4'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.mannosyltransferase-II *(PIG-V)'	''	''	
'18.3.1.1.5'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.mannosyltransferase-III *(PIG-B)'	''	''	
'18.3.1.1.6'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.phosphoethanolamine transferase-I *(PIG-N)'	''	''	
'18.3.1.1.7'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.phosphoethanolamine transferase-II *(PIG-F)'	''	''	
'18.3.1.1.8'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI pre-assembly.phosphodiesterase *(PIG-O)'	''	''	
'18.3.1.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex'	''	''	
'18.3.1.2.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex.component *(PIG-K)'	''	''	
'18.3.1.2.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex.component *(PIG-S)'	''	''	
'18.3.1.2.3'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex.component *(PIG-T)'	''	''	
'18.3.1.2.4'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex.component *(PIG-U)'	''	''	
'18.3.1.2.5'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI transamidase complex.component *(GAA1)'	''	''	
'18.3.1.3'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI anchor remodeling'	''	''	
'18.3.1.3.1'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI anchor remodeling.GPI inositol deacylase *(PGAP1)'	''	''	
'18.3.1.3.2'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI anchor remodeling.GPI lipid remodeling hydrolase *(PGAP3)'	''	''	
'18.3.1.3.3'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI anchor remodeling.GPI lipid remodeling O-acyl transferase'	''	''	
'18.3.1.3.4'	'Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition.GPI anchor remodeling.ethanolamine phosphate transferase *(PGAP5)'	''	''	
'18.3.2'	'Protein modification.lipidation.N-terminal myristoylation'	''	''	
'18.3.2.1'	'Protein modification.lipidation.N-terminal myristoylation.N-myristoyltransferase'	''	''	
'18.3.3'	'Protein modification.lipidation.Cys-linked prenylation'	''	''	
'18.3.3.1'	'Protein modification.lipidation.Cys-linked prenylation.type-I protein prenyltransferase heterodimer'	''	''	
'18.3.3.1.1'	'Protein modification.lipidation.Cys-linked prenylation.type-I protein prenyltransferase heterodimer.subunit alpha'	''	''	
'18.3.3.1.2'	'Protein modification.lipidation.Cys-linked prenylation.type-I protein prenyltransferase heterodimer.subunit beta'	''	''	
'18.3.3.2'	'Protein modification.lipidation.Cys-linked prenylation.farnesylcysteine recycling'	''	''	
'18.3.3.2.1'	'Protein modification.lipidation.Cys-linked prenylation.farnesylcysteine recycling.farnesyl-L-cysteine lyase *(FLCY)'	''	''	
'18.3.3.2.2'	'Protein modification.lipidation.Cys-linked prenylation.farnesylcysteine recycling.farnesol dehydrogenase *(FLDH)'	''	''	
'18.3.3.2.3'	'Protein modification.lipidation.Cys-linked prenylation.farnesylcysteine recycling.farnesol kinase *(FOLK)'	''	''	
'18.3.4'	'Protein modification.lipidation.protein S-acylation'	''	''	
'18.3.4.1'	'Protein modification.lipidation.protein S-acylation.group-A protein S-acyltransferase activities'	''	''	
'18.3.4.1.1'	'Protein modification.lipidation.protein S-acylation.group-A protein S-acyltransferase activities.protein S-acyltransferase *(PAT1-9)'	''	''	
'18.3.4.2'	'Protein modification.lipidation.protein S-acylation.group-B protein S-acyltransferase activities'	''	''	
'18.3.4.2.1'	'Protein modification.lipidation.protein S-acylation.group-B protein S-acyltransferase activities.protein S-acyltransferase *(PAT11)'	''	''	
'18.3.4.2.2'	'Protein modification.lipidation.protein S-acylation.group-B protein S-acyltransferase activities.protein S-acyltransferase *(PAT12-14)'	''	''	
'18.3.4.2.3'	'Protein modification.lipidation.protein S-acylation.group-B protein S-acyltransferase activities.protein S-acyltransferase *(PAT15/16)'	''	''	
'18.3.4.2.4'	'Protein modification.lipidation.protein S-acylation.group-B protein S-acyltransferase activities.protein S-acyltransferase'	''	''	
'18.3.4.3'	'Protein modification.lipidation.protein S-acylation.group-C protein S-acyltransferase activities'	''	''	
'18.3.4.3.1'	'Protein modification.lipidation.protein S-acylation.group-C protein S-acyltransferase activities.protein S-acyltransferase *(PAT18)'	''	''	
'18.3.4.3.2'	'Protein modification.lipidation.protein S-acylation.group-C protein S-acyltransferase activities.protein S-acyltransferase *(PAT19-21)'	''	''	
'18.3.4.3.3'	'Protein modification.lipidation.protein S-acylation.group-C protein S-acyltransferase activities.protein S-acyltransferase *(PAT22)'	''	''	
'18.3.4.4'	'Protein modification.lipidation.protein S-acylation.protein S-acyltransferase *(PAT10)'	''	''	
'18.3.4.5'	'Protein modification.lipidation.protein S-acylation.protein S-acyltransferase *(PAT17)'	''	''	
'18.3.4.6'	'Protein modification.lipidation.protein S-acylation.protein S-acyltransferase *(PAT23/24)'	''	''	
'18.3.5'	'Protein modification.lipidation.protein de-S-acylation'	''	''	
'18.3.5.1'	'Protein modification.lipidation.protein de-S-acylation.protein de-S-acylation enzyme *(ABAPT)'	''	''	
'18.3.5.2'	'Protein modification.lipidation.protein de-S-acylation.palmitoyl-protein thioesterase *(PPT)'	''	''	
'18.4'	'Protein modification.phosphorylation'	''	''	
'18.4.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily'	''	''	
'18.4.1.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-I protein kinase'	''	''	
'18.4.1.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-II protein kinase'	''	''	
'18.4.1.3'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-III protein kinase'	''	''	
'18.4.1.4'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-IV protein kinase'	''	''	
'18.4.1.5'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-V protein kinase'	''	''	
'18.4.1.6'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VI protein kinase families'	''	''	
'18.4.1.6.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VI protein kinase families.LRR-VI-1 protein kinase'	''	''	
'18.4.1.6.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VI protein kinase families.LRR-VI-2 protein kinase'	''	''	
'18.4.1.7'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VII protein kinase'	''	''	
'18.4.1.8'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VIII protein kinase families'	''	''	
'18.4.1.8.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VIII protein kinase families.LRR-VIII-1 protein kinase'	''	''	
'18.4.1.8.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-VIII protein kinase families.LRR-VIII-2 protein kinase'	''	''	
'18.4.1.9'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-IX protein kinase'	''	''	
'18.4.1.10'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-X protein kinase families'	''	''	
'18.4.1.10.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-X protein kinase families.LRR-Xa protein kinase'	''	''	
'18.4.1.10.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-X protein kinase families.LRR-Xb protein kinase'	''	''	
'18.4.1.10.3'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-X protein kinase families.LRR-Xc protein kinase'	''	''	
'18.4.1.11'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XI protein kinase'	'at5g65700'	'mercator4v5.0: LRR-XI protein kinase & original description: none'	T
'18.4.1.12'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XII protein kinase'	''	''	
'18.4.1.13'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XIII protein kinase families'	''	''	
'18.4.1.13.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XIII protein kinase families.LRR-XIIIa protein kinase'	''	''	
'18.4.1.13.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XIII protein kinase families.LRR-XIIIb protein kinase'	''	''	
'18.4.1.14'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XIV protein kinase'	''	''	
'18.4.1.15'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRR-XV protein kinase'	''	''	
'18.4.1.16'	'Protein modification.phosphorylation.TKL protein kinase superfamily.CrlRLK1 protein kinase'	''	''	
'18.4.1.17'	'Protein modification.phosphorylation.TKL protein kinase superfamily.DUF26 protein kinase'	''	''	
'18.4.1.18'	'Protein modification.phosphorylation.TKL protein kinase superfamily.Extensin protein kinase'	''	''	
'18.4.1.19'	'Protein modification.phosphorylation.TKL protein kinase superfamily.L-lectin protein kinase'	''	''	
'18.4.1.20'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LRK10-1-like protein kinase'	''	''	
'18.4.1.21'	'Protein modification.phosphorylation.TKL protein kinase superfamily.LysM protein kinase'	''	''	
'18.4.1.22'	'Protein modification.phosphorylation.TKL protein kinase superfamily.PERK protein kinase'	''	''	
'18.4.1.23'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RKF3 protein kinase'	''	''	
'18.4.1.24'	'Protein modification.phosphorylation.TKL protein kinase superfamily.G-Lectin protein kinase families'	''	''	
'18.4.1.24.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.G-Lectin protein kinase families.SD-1 protein kinase'	''	''	
'18.4.1.24.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.G-Lectin protein kinase families.SD-2 protein kinase'	''	''	
'18.4.1.25'	'Protein modification.phosphorylation.TKL protein kinase superfamily.WAK/WAKL protein kinase'	''	''	
'18.4.1.26'	'Protein modification.phosphorylation.TKL protein kinase superfamily.Crinkly-like protein kinase'	''	''	
'18.4.1.27'	'Protein modification.phosphorylation.TKL protein kinase superfamily.C-Lectin protein kinase'	''	''	
'18.4.1.28'	'Protein modification.phosphorylation.TKL protein kinase superfamily.Thaumatin protein kinase'	''	''	
'18.4.1.29'	'Protein modification.phosphorylation.TKL protein kinase superfamily.URK kinase families'	''	''	
'18.4.1.29.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.URK kinase families.URK-1 protein kinase'	''	''	
'18.4.1.29.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.URK kinase families.URK-2 protein kinase'	''	''	
'18.4.1.29.3'	'Protein modification.phosphorylation.TKL protein kinase superfamily.URK kinase families.URK-3 protein kinase'	''	''	
'18.4.1.30'	'Protein modification.phosphorylation.TKL protein kinase superfamily.MLK protein kinase families'	''	''	
'18.4.1.30.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.MLK protein kinase families.MLK-I protein kinase'	''	''	
'18.4.1.30.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.MLK protein kinase families.MLK-II protein kinase'	''	''	
'18.4.1.30.3'	'Protein modification.phosphorylation.TKL protein kinase superfamily.MLK protein kinase families.MLK-PP2C protein kinase'	''	''	
'18.4.1.31'	'Protein modification.phosphorylation.TKL protein kinase superfamily.PERK-related protein kinase'	''	''	
'18.4.1.32'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-II receptor-like protein kinase'	''	''	
'18.4.1.33'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-IV receptor-like protein kinase'	''	''	
'18.4.1.34'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-V receptor-like protein kinase'	''	''	
'18.4.1.35'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VI receptor-like protein kinase'	''	''	
'18.4.1.36'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VII receptor-like protein kinase families'	''	''	
'18.4.1.36.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VII receptor-like protein kinase families.RLCK-VIIa receptor-like protein kinase'	''	''	
'18.4.1.36.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VII receptor-like protein kinase families.RLCK-VIIb receptor-like protein kinase'	''	''	
'18.4.1.37'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VIII receptor-like protein kinase families'	''	''	
'18.4.1.37.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VIII receptor-like protein kinase families.RLCK-VIII receptor-like protein kinase'	''	''	
'18.4.1.37.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-VIII receptor-like protein kinase families.RLCK-VIII-sis receptor-like protein kinase'	''	''	
'18.4.1.38'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-IX receptor-like protein kinase families'	''	''	
'18.4.1.38.1'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-IX receptor-like protein kinase families.RLCK-IXa receptor-like protein kinase'	''	''	
'18.4.1.38.2'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-IX receptor-like protein kinase families.RLCK-IXb receptor-like protein kinase'	''	''	
'18.4.1.39'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-X receptor-like protein kinase'	''	''	
'18.4.1.40'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-XI receptor-like protein kinase'	''	''	
'18.4.1.41'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-XII receptor-like protein kinase'	''	''	
'18.4.1.42'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-XIII receptor-like protein kinase'	''	''	
'18.4.1.43'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-XV receptor-like protein kinase'	''	''	
'18.4.1.44'	'Protein modification.phosphorylation.TKL protein kinase superfamily.RLCK-Os receptor-like protein kinase'	''	''	
'18.4.1.45'	'Protein modification.phosphorylation.TKL protein kinase superfamily.DLSV protein kinase'	''	''	
'18.4.2'	'Protein modification.phosphorylation.CMGC protein kinase superfamily'	''	''	
'18.4.2.1'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families'	''	''	
'18.4.2.1.1'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKA protein kinase'	''	''	
'18.4.2.1.2'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKB protein kinase'	''	''	
'18.4.2.1.3'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKC protein kinase'	''	''	
'18.4.2.1.4'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKD/CDK7 protein kinase'	''	''	
'18.4.2.1.5'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKE/CDK8 protein kinase'	''	''	
'18.4.2.1.6'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKF/CDK20 protein kinase'	''	''	
'18.4.2.1.7'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDKG protein kinase'	''	''	
'18.4.2.1.8'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CDK protein kinase families.CDK9 protein kinase'	''	''	
'18.4.2.2'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CLK/LAMMER protein kinase'	''	''	
'18.4.2.3'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.DYRK protein kinase'	''	''	
'18.4.2.4'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.GSK protein kinase'	''	''	
'18.4.2.5'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.SRPK protein kinase'	''	''	
'18.4.2.6'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.RCK protein kinase'	''	''	
'18.4.2.7'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.STN protein kinase'	''	''	
'18.4.2.8'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CK-II protein kinase heterodimer'	''	''	
'18.4.2.8.1'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CK-II protein kinase heterodimer.catalytic subunit alpha'	''	''	
'18.4.2.8.2'	'Protein modification.phosphorylation.CMGC protein kinase superfamily.CK-II protein kinase heterodimer.regulatory subunit beta'	''	''	
'18.4.3'	'Protein modification.phosphorylation.CK protein kinase superfamily'	''	''	
'18.4.3.1'	'Protein modification.phosphorylation.CK protein kinase superfamily.CKL protein kinase'	''	''	
'18.4.3.2'	'Protein modification.phosphorylation.CK protein kinase superfamily.MLK protein kinase'	''	''	
'18.4.4'	'Protein modification.phosphorylation.CAMK protein kinase superfamily'	''	''	
'18.4.4.1'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex'	''	''	
'18.4.4.1.1'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex.catalytic subunit alpha'	''	''	
'18.4.4.1.2'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex.regulatory subunit beta'	''	''	
'18.4.4.1.3'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex.regulatory subunit gamma'	''	''	
'18.4.4.1.4'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex.regulatory subunit betagamma'	''	''	
'18.4.4.1.5'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SNF1-related SnRK1 kinase complex.redox state-dependent regulator *(PV42)'	''	''	
'18.4.4.2'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SnRK2 SNF1-related protein kinase'	''	''	
'18.4.4.3'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.SnRK3 SNF1-related protein kinase'	''	''	
'18.4.4.4'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.CDPK protein kinase'	''	''	
'18.4.4.5'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.CRK protein kinase'	''	''	
'18.4.4.6'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.PEPRK protein kinase'	''	''	
'18.4.4.7'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.PPCK PEP carboxylase kinase'	''	''	
'18.4.4.8'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.CCaMK protein kinase'	''	''	
'18.4.4.9'	'Protein modification.phosphorylation.CAMK protein kinase superfamily.GRIK protein kinase'	''	''	
'18.4.5'	'Protein modification.phosphorylation.AGC protein kinase superfamily'	''	''	
'18.4.5.1'	'Protein modification.phosphorylation.AGC protein kinase superfamily.MAST protein kinase'	''	''	
'18.4.5.2'	'Protein modification.phosphorylation.AGC protein kinase superfamily.PDK protein kinase'	''	''	
'18.4.5.3'	'Protein modification.phosphorylation.AGC protein kinase superfamily.AGC-VI/PKA protein kinase'	''	''	
'18.4.5.4'	'Protein modification.phosphorylation.AGC protein kinase superfamily.AGC-VII/NDR protein kinase'	''	''	
'18.4.5.5'	'Protein modification.phosphorylation.AGC protein kinase superfamily.AGC-VIII protein kinase'	''	''	
'18.4.6'	'Protein modification.phosphorylation.Aurora protein kinase'	''	''	
